latitude,longitude,administra,type,date_added,datasets,geometry
19.7498718,-72.2062102,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2016-12-03T21:43:00Z,FRAPE (Haiti Outreach),"c(792793.996088429, 2186216.03468874)"
19.73203415,-72.19135959,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794384.071091961, 2184266.08283783)"
19.72813278,-72.19520185,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(793988.24611778, 2183827.29780904)"
19.74375724,-72.20908183,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-08T15:08:00Z,NA,"c(792504.013972779, 2185533.82933882)"
19.72675267,-72.17989717,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795595.970755945, 2183701.05443839)"
19.75150836,-72.20676565,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-07T13:54:00Z,NA,"c(792732.759507526, 2186396.33821837)"
19.75214169,-72.20659316,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-07T13:22:00Z,NA,"c(792749.691005344, 2186466.78356474)"
19.7372741,-72.21181981,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(792228.693903743, 2184811.03914085)"
19.74310842,-72.20767044,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(792653.210683937, 2185464.40483809)"
19.76540232,-72.20115244,"1re Section Bande du Nord, Cap Haitien, Nord, Haiti",NA,2021-04-01T15:36:00Z,NA,"c(793295.957469635, 2187944.94314806)"
19.73773832,-72.21931826,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(791441.458883426, 2184849.53886926)"
19.72702819,-72.17400402,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(796213.556356374, 2183741.85928567)"
19.7355807,-72.21728951,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(791658.143369876, 2184614.0559344)"
19.7685301,-72.2029613,"1re Section Bande du Nord, Cap Haitien, Nord, Haiti",Unprotected spring,2016-11-17T22:26:00Z,FRAPE (Haiti Outreach),"c(793100.562807239, 2188288.23994428)"
19.7206375,-72.181566900000007,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-13T18:40:00Z,FRAPE (Haiti Outreach),"c(795432.097654566, 2183020.82275801)"
19.73197355,-72.1832221,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795237.636796577, 2184273.52761074)"
19.72806745,-72.19075944,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794454.292393562, 2183827.77339127)"
19.7395174,-72.1935959,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2016-12-09T08:21:00Z,FRAPE (Haiti Outreach),"c(794135.809010134, 2185091.04394095)"
19.73884726,-72.21896287,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(791476.714811892, 2184972.97437708)"
19.75834361,-72.20367596,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(793044.26202235, 2187158.75155962)"
19.7636798,-72.20599224,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-06T18:39:00Z,NA,"c(792791.62268002, 2187745.77523301)"
19.74986016,-72.20795542,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(792611.002711703, 2186211.72843596)"
19.7392715,-72.2000767,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(793456.593275115, 2185052.56829691)"
19.74086567,-72.21377481,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(792017.126511378, 2185205.46513666)"
19.72256019,-72.18923997,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794623.764937329, 2183220.42873146)"
19.74042292,-72.19706532,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(793770.299138691, 2185185.31871931)"
19.76372819,-72.19988877,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",NA,2021-04-06T17:31:00Z,NA,"c(793431.528309587, 2187761.7080435)"
19.73549107,-72.21753962,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(791632.076039342, 2184603.69816973)"
19.76064765,-72.20590185,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(792806.642722177, 2187410.09283801)"
19.7385578,-72.1823708,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-08T01:42:00Z,FRAPE (Haiti Outreach),"c(795314.800693856, 2185004.28765036)"
19.76195395,-72.20439076,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(792962.705757044, 2187557.3931251)"
19.7309647,-72.1930388,"3e Section Petit Anse, Cap Haitien, Nord, Haiti",Borehole or tubewell,2016-12-09T08:21:00Z,FRAPE (Haiti Outreach),"c(794209.918089504, 2184144.71438073)"
19.62173049,-72.18652725,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Other,2021-09-07T15:35:00Z,NA,"c(795093.049987441, 2172057.25959671)"
19.6634162,-72.1415011,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2017-04-20T13:21:00Z,NA,"c(799741.182070042, 2176753.10528759)"
19.696642400000002,-72.1608401,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-24T20:02:00Z,FRAPE (Haiti Outreach),"c(797650.53860606, 2180399.3224803)"
19.665951,-72.1844811,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected spring,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795226.820080383, 2176958.65832365)"
19.7314594,-72.1548056,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T20:07:00Z,FRAPE (Haiti Outreach),"c(798218.932366694, 2184266.33763249)"
19.63697344,-72.13822134,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(800134.554923777, 2173830.00394451)"
19.6248357,-72.1359305,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:46:00Z,FRAPE (Haiti Outreach),"c(800397.564083317, 2172489.6285412)"
19.7260789,-72.1503184,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Protected dug well,2018-11-12T17:08:00Z,NA,"c(798699.573588349, 2183678.27973642)"
19.6464,-72.1475283,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2017-02-27T16:13:00Z,NA,"c(799140.352321428, 2174857.73170768)"
19.7257517,-72.1554233,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2017-06-14T17:08:00Z,NA,"c(798164.750809889, 2183633.05034173)"
19.6876678,-72.1348838,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-15T22:18:00Z,FRAPE (Haiti Outreach),"c(800390.255151224, 2179450.98355658)"
19.6561266,-72.1638933,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2021-09-06T16:27:00Z,NA,"c(797405.101013184, 2175906.37676244)"
19.7243152,-72.1585805,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-15T20:07:00Z,FRAPE (Haiti Outreach),"c(797836.271540467, 2183468.3895936)"
19.7011411,-72.1581927,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-08-24T12:57:00Z,NA,"c(797919.924964455, 2180902.25290892)"
19.63324754,-72.14370176,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799566.332771462, 2173407.66026963)"
19.6459767,-72.1469283,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2017-03-02T18:26:00Z,NA,"c(799204.100815329, 2174811.90080085)"
19.644166,-72.1805712,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795677.028204891, 2174552.54272557)"
19.641113,-72.17947,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-27T16:05:00Z,NA,"c(795798.185436179, 2174216.30562477)"
19.64225,-72.1819,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-04-05T17:00:00Z,NA,"c(795541.099356836, 2174338.01857804)"
19.61151571,-72.14755174,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799202.566288508, 2170993.82341414)"
19.6632484,-72.1414544,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2017-03-20T17:29:00Z,NA,"c(799746.394466511, 2176734.6015616)"
19.64130489,-72.17748519,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(796006.117944925, 2174241.00988879)"
19.6232877,-72.1943481,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-17T12:54:00Z,NA,"c(794269.403972414, 2172216.20731277)"
19.62632857,-72.14530706,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2021-09-24T20:02:00Z,NA,"c(799410.699565381, 2172638.47395019)"
19.6413223,-72.1752585,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(796239.75347874, 2174246.81213044)"
19.6423598,-72.1762068,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-06-06T20:17:00Z,NA,"c(796138.334128814, 2174360.07581831)"
19.690284,-72.135792,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2016-12-23T14:23:00Z,NA,"c(800290.08936276, 2179739.15760122)"
19.625555,-72.17503,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-05-17T19:27:00Z,NA,"c(796292.687688996, 2172500.81781911)"
19.6932881,-72.1327511,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-16T21:01:00Z,FRAPE (Haiti Outreach),"c(800603.495636642, 2180077.28477596)"
19.71229786,-72.15680938,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798044.342208959, 2182140.43150611)"
19.6903264,-72.1801002,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-08-18T12:34:00Z,NA,"c(795641.695817456, 2179666.10135638)"
19.64399868,-72.14553874,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799353.591764827, 2174595.25388253)"
19.63974088,-72.19562128,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794105.792653173, 2174036.34359627)"
19.6486809,-72.1811363,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2022-02-26T14:35:00Z,NA,"c(795609.449606135, 2175051.63153923)"
19.690927,-72.1330557,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-16T21:01:00Z,FRAPE (Haiti Outreach),"c(800575.953808686, 2179815.22045275)"
19.6723386,-72.1548913,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(798319.658730287, 2177717.81867691)"
19.64607323,-72.17230182,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(796541.288618013, 2174778.17697396)"
19.6719487,-72.1707008,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-12-29T16:27:00Z,FRAPE (Haiti Outreach),"c(796661.643061494, 2177646.95892633)"
19.6433287,-72.1603095,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2017-03-20T19:26:00Z,NA,"c(797804.795976148, 2174495.1311567)"
19.6232463,-72.1940071,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2021-09-20T13:32:00Z,NA,"c(794305.267368082, 2172212.21094542)"
19.6383858,-72.1531904,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-30T23:09:00Z,FRAPE (Haiti Outreach),"c(798561.021569722, 2173960.1182878)"
19.7343761,-72.1558957,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T20:07:00Z,FRAPE (Haiti Outreach),"c(798099.181584094, 2184587.48124094)"
19.7054666,-72.1574771,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797986.972177047, 2181382.61173393)"
19.70058257,-72.15867888,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797869.958992771, 2180839.53548814)"
19.6192332,-72.187152,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-23T16:38:00Z,FRAPE (Haiti Outreach),"c(795032.045028627, 2171779.57940723)"
19.7018752,-72.1590214,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-15T20:07:00Z,FRAPE (Haiti Outreach),"c(797831.632742194, 2180982.1088946)"
19.6296465,-72.1561989,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:46:00Z,FRAPE (Haiti Outreach),"c(798261.457976872, 2172986.86411617)"
19.65628044,-72.16422133,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797370.396713288, 2175922.84274114)"
19.66406574,-72.13304736,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(800627.001404014, 2176839.97672099)"
19.61354457,-72.14567184,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2021-09-24T20:02:00Z,NA,"c(799396.121489885, 2171221.84572309)"
19.70508149,-72.14993756,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798778.578878061, 2181353.21464978)"
19.65408605,-72.17371702,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2017-03-10T15:21:00Z,NA,"c(796378.048595994, 2175663.21637315)"
19.6961489,-72.132112,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-17T18:57:00Z,FRAPE (Haiti Outreach),"c(800665.192907955, 2180395.29060766)"
19.696125,-72.1559996,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-24T19:39:00Z,FRAPE (Haiti Outreach),"c(798159.28839424, 2180350.50906212)"
19.6885975,-72.1431747,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T22:18:00Z,FRAPE (Haiti Outreach),"c(799518.711043852, 2179539.31564257)"
19.6731642,-72.1547453,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(798333.447121698, 2177809.52027946)"
19.6602779,-72.1632792,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2018-10-15T14:45:00Z,NA,"c(797461.874225363, 2176367.25480227)"
19.6535407,-72.1829849,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795406.561098922, 2175586.69210331)"
19.6428859,-72.1375384,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:46:00Z,FRAPE (Haiti Outreach),"c(800195.220093151, 2174486.09133514)"
19.6303652,-72.1786672,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(795902.145036336, 2173027.27329516)"
19.65258,-72.13779,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2017-04-25T16:08:00Z,NA,"c(800150.766210583, 2175559.39796809)"
19.6973388,-72.1806111,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T20:07:00Z,FRAPE (Haiti Outreach),"c(795575.208502869, 2180441.90899484)"
19.69908196,-72.17691422,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Protected dug well,2021-09-29T18:22:00Z,NA,"c(795959.811679376, 2180641.42442385)"
19.683581,-72.18010973,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795653.093577444, 2178918.96092721)"
19.64546666,-72.14395221,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799517.354918874, 2174760.64298278)"
19.6950682,-72.1769689,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-10T18:25:00Z,NA,"c(795961.464539012, 2180196.76172501)"
19.69103856,-72.15904232,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797849.513768587, 2179781.78265091)"
19.64262,-72.18169,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-04-05T17:08:00Z,NA,"c(795562.458251224, 2174379.36442372)"
19.6831667,-72.1801159,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2021-10-12T18:26:00Z,NA,"c(795653.207589928, 2178873.06212917)"
19.68889262,-72.18007218,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795647.270868878, 2179507.34392115)"
19.7030702,-72.1812949,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-08-27T17:26:00Z,NA,"c(795492.939954594, 2181075.53134834)"
19.64206526,-72.18115713,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795619.393630767, 2174318.84687357)"
19.7178932,-72.1580884,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-08-14T16:11:00Z,NA,"c(797899.801623313, 2182757.93782072)"
19.6131999,-72.1516364,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected spring,2016-11-30T23:09:00Z,FRAPE (Haiti Outreach),"c(798770.722041721, 2171173.20270697)"
19.60762247,-72.14003451,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Protected spring,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799998.813373288, 2170575.81014464)"
19.6908931,-72.1590602,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-17T10:12:00Z,FRAPE (Haiti Outreach),"c(797847.90741113, 2179765.63983163)"
19.6795,-72.1449,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2017-05-02T18:19:00Z,NA,"c(799354.636091168, 2178528.60619378)"
19.63390343,-72.13770937,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(800193.996757905, 2173490.86256261)"
19.7332459,-72.1580661,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T20:07:00Z,FRAPE (Haiti Outreach),"c(797873.64858566, 2184458.48030689)"
19.6719616,-72.1700946,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:48:00Z,FRAPE (Haiti Outreach),"c(796725.221672792, 2177649.4460071)"
19.6415536,-72.1762947,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-27T17:46:00Z,NA,"c(796130.590497517, 2174270.62787971)"
19.63819991,-72.14517932,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799402.075245999, 2173953.59888561)"
